Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
CAIXABANK,"3,9300","0,28","3,9450","3,8990",32.530.708,"127.802,26",10/04/2018,13:29
CELLNEX,"22,8000","1,83","22,8800","22,3400",480.111,"10.896,46",10/04/2018,13:29
DIA,"3,4790","-0,43","3,5170","3,4560",637.499,"2.215,88",10/04/2018,13:27
ENAGAS,"22,7800","0,18","22,9200","22,6500",219.366,"4.994,78",10/04/2018,13:29
ENDESA,"18,1550","0,86","18,1750","17,9550",444.135,"8.033,27",10/04/2018,13:29
FERROVIAL,"17,5000","1,42","17,5150","17,3450",639.127,"11.168,85",10/04/2018,13:29
GAS NATURAL,"19,7050","-0,33","19,8700","19,6800",205.589,"4.056,98",10/04/2018,13:29
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",68.244,"1.577,60",10/04/2018,13:29
IAG,"7,2320","0,75","7,2780","7,1780",649.831,"4.699,23",10/04/2018,13:29
IBERDROLA,"6,0440","0,07","6,0700","6,0060",3.420.394,"20.631,33",10/04/2018,13:29
INDITEX,"25,8000","-1,11","26,2000","25,7100",644.675,"16.721,92",10/04/2018,13:29
INDRA A,"11,1600","0,45","11,2300","11,0700",94.783,"1.056,95",10/04/2018,13:27
INM.COLONIAL,"9,4150","-0,37","9,5000","9,3800",231.121,"2.179,79",10/04/2018,13:26
MAPFRE,"2,7600","0,80","2,7740","2,7470",675.109,"1.864,74",10/04/2018,13:27
MEDIASET,"8,1760","0,71","8,2400","8,1400",389.058,"3.186,84",10/04/2018,13:29
MELIA HOTELS,"11,5400","-0,17","11,6200","11,5000",130.693,"1.510,07",10/04/2018,13:29
MERLIN,"12,4150","-0,12","12,4800","12,3500",226.177,"2.802,09",10/04/2018,13:29
R.E.C.,"16,4600","-0,33","16,6000","16,3800",295.910,"4.870,32",10/04/2018,13:29
REPSOL,"15,2850","2,07","15,2900","15,1000",2.123.749,"32.264,07",10/04/2018,13:28
SIEMENS GAME,"13,8550","0,58","13,9400","13,7000",966.366,"13.374,93",10/04/2018,13:29
TEC.REUNIDAS,"25,0200","2,04","25,1700","24,6800",116.911,"2.921,65",10/04/2018,13:25
TELEFONICA,"8,2000","0,34","8,2370","8,1790",3.867.490,"31.783,22",10/04/2018,13:29
VISCOFAN,"55,8500","-0,27","56,2500","55,7500",24.446,"1.367,05",10/04/2018,13:26
IBEX 35,"9.768,80","0,27","9.806,00","9.760,10",,,10/04/2018,13:30
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.028.250,"36.922,64",10/04/2018,13:30
ACCIONA,"66,3800","0,82","66,5000","65,8800",96.733,"6.396,16",10/04/2018,13:29
ACERINOX,"11,5500","1,14","11,5900","11,5100",277.548,"3.205,84",10/04/2018,13:30
ACS,"33,0600","2,93","33,2300","32,6600",788.665,"25.979,13",10/04/2018,13:30
AENA,"170,8500","-0,06","172,5500","170,1500",139.753,"24.020,65",10/04/2018,13:29
AMADEUS,"61,6200","1,02","61,8600","61,3000",181.445,"11.181,52",10/04/2018,13:29
ARCELORMIT.,"26,3400","3,15","26,4850","25,9450",250.006,"6.566,03",10/04/2018,13:30
BA.SABADELL,"1,6810","0,21","1,6880","1,6740",2.688.385,"4.518,93",10/04/2018,13:30
BA.SANTANDER,"5,3500","-0,19","5,3990","5,3460",11.588.715,"62.195,44",10/04/2018,13:30
BANKIA,"3,6680","-0,86","3,7220","3,6600",2.108.052,"7.767,83",10/04/2018,13:30
BANKINTER,"8,4120","0,17","8,4500","8,3700",723.604,"6.096,12",10/04/2018,13:30
BBVA,"6,4470","0,25","6,4930","6,4430",46.241.547,"299.055,56",10/04/2018,13:30
CAIXABANK,"3,9310","0,31","3,9450","3,8990",32.534.434,"127.816,90",10/04/2018,13:30
CELLNEX,"22,8100","1,88","22,8800","22,3400",481.269,"10.922,86",10/04/2018,13:30
DIA,"3,4790","-0,43","3,5170","3,4560",637.499,"2.215,88",10/04/2018,13:27
ENAGAS,"22,7600","0,09","22,9200","22,6500",219.460,"4.996,92",10/04/2018,13:30
ENDESA,"18,1550","0,86","18,1750","17,9550",444.595,"8.041,62",10/04/2018,13:30
FERROVIAL,"17,5000","1,42","17,5150","17,3450",639.127,"11.168,85",10/04/2018,13:29
GAS NATURAL,"19,7050","-0,33","19,8700","19,6800",205.589,"4.056,98",10/04/2018,13:29
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",68.244,"1.577,60",10/04/2018,13:29
IAG,"7,2280","0,70","7,2780","7,1780",651.609,"4.712,08",10/04/2018,13:30
IBERDROLA,"6,0420","0,03","6,0700","6,0060",3.420.980,"20.634,87",10/04/2018,13:30
INDITEX,"25,8100","-1,07","26,2000","25,7100",644.987,"16.729,97",10/04/2018,13:30
INDRA A,"11,1600","0,45","11,2300","11,0700",95.153,"1.061,08",10/04/2018,13:30
INM.COLONIAL,"9,4150","-0,37","9,5000","9,3800",231.121,"2.179,79",10/04/2018,13:26
MAPFRE,"2,7600","0,80","2,7740","2,7470",675.109,"1.864,74",10/04/2018,13:27
MEDIASET,"8,1760","0,71","8,2400","8,1400",389.058,"3.186,84",10/04/2018,13:29
MELIA HOTELS,"11,5400","-0,17","11,6200","11,5000",130.693,"1.510,07",10/04/2018,13:29
MERLIN,"12,4150","-0,12","12,4800","12,3500",226.628,"2.807,69",10/04/2018,13:30
R.E.C.,"16,4500","-0,39","16,6000","16,3800",296.702,"4.883,34",10/04/2018,13:30
REPSOL,"15,2800","2,04","15,2900","15,1000",2.124.149,"32.270,18",10/04/2018,13:30
SIEMENS GAME,"13,8550","0,58","13,9400","13,7000",966.366,"13.374,93",10/04/2018,13:29
TEC.REUNIDAS,"25,0200","2,04","25,1700","24,6800",116.911,"2.921,65",10/04/2018,13:25
TELEFONICA,"8,1970","0,31","8,2370","8,1790",3.879.822,"31.884,33",10/04/2018,13:30
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.767,"1.384,99",10/04/2018,13:30
IBEX 35,"9.771,70","0,30","9.806,00","9.760,10",,,10/04/2018,13:31
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.029.524,"36.945,83",10/04/2018,13:31
ACCIONA,"66,3000","0,70","66,5000","65,8800",98.252,"6.496,93",10/04/2018,13:31
ACERINOX,"11,5450","1,09","11,5900","11,5100",280.029,"3.234,49",10/04/2018,13:31
ACS,"33,0400","2,86","33,2300","32,6600",789.571,"26.009,07",10/04/2018,13:31
AENA,"170,6500","-0,18","172,5500","170,1500",140.182,"24.093,89",10/04/2018,13:31
AMADEUS,"61,5800","0,95","61,8600","61,3000",181.793,"11.202,96",10/04/2018,13:31
ARCELORMIT.,"26,3800","3,31","26,4850","25,9450",250.043,"6.567,01",10/04/2018,13:31
BA.SABADELL,"1,6850","0,45","1,6880","1,6740",2.778.305,"4.670,29",10/04/2018,13:31
BA.SANTANDER,"5,3580","-0,04","5,3990","5,3460",11.636.151,"62.449,46",10/04/2018,13:31
BANKIA,"3,6770","-0,62","3,7220","3,6600",2.128.951,"7.844,63",10/04/2018,13:31
BANKINTER,"8,4180","0,24","8,4500","8,3700",724.726,"6.105,57",10/04/2018,13:31
BBVA,"6,4540","0,36","6,4930","6,4430",46.262.734,"299.192,22",10/04/2018,13:31
CAIXABANK,"3,9390","0,51","3,9450","3,8990",32.561.038,"127.921,60",10/04/2018,13:31
CELLNEX,"22,7800","1,74","22,8800","22,3400",482.882,"10.959,64",10/04/2018,13:31
DIA,"3,4740","-0,57","3,5170","3,4560",645.796,"2.244,72",10/04/2018,13:31
ENAGAS,"22,7600","0,09","22,9200","22,6500",220.296,"5.015,95",10/04/2018,13:31
ENDESA,"18,1400","0,78","18,1750","17,9550",447.774,"8.099,32",10/04/2018,13:31
FERROVIAL,"17,4900","1,36","17,5150","17,3450",642.491,"11.227,71",10/04/2018,13:31
GAS NATURAL,"19,7000","-0,35","19,8700","19,6800",205.659,"4.058,35",10/04/2018,13:31
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",79.702,"1.842,51",10/04/2018,13:31
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0400","0,00","6,0700","6,0060",3.468.554,"20.922,16",10/04/2018,13:31
INDITEX,"25,8000","-1,11","26,2000","25,7100",647.836,"16.803,47",10/04/2018,13:31
INDRA A,"11,1400","0,27","11,2300","11,0700",99.620,"1.110,87",10/04/2018,13:31
INM.COLONIAL,"9,4050","-0,48","9,5000","9,3800",232.432,"2.192,13",10/04/2018,13:31
MAPFRE,"2,7590","0,77","2,7740","2,7470",696.512,"1.923,81",10/04/2018,13:31
MEDIASET,"8,1740","0,69","8,2400","8,1400",392.491,"3.214,91",10/04/2018,13:31
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",227.751,"2.821,63",10/04/2018,13:31
R.E.C.,"16,4450","-0,42","16,6000","16,3800",297.896,"4.902,98",10/04/2018,13:31
REPSOL,"15,2850","2,07","15,2950","15,1000",2.142.912,"32.557,06",10/04/2018,13:31
SIEMENS GAME,"13,8400","0,47","13,9400","13,7000",968.702,"13.407,27",10/04/2018,13:31
TEC.REUNIDAS,"25,0200","2,04","25,1700","24,6800",116.911,"2.921,65",10/04/2018,13:25
TELEFONICA,"8,1960","0,29","8,2370","8,1790",3.885.697,"31.932,47",10/04/2018,13:31
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.770,50","0,28","9.806,00","9.760,10",,,10/04/2018,13:32
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.032.021,"36.991,27",10/04/2018,13:32
ACCIONA,"66,3000","0,70","66,5000","65,8800",98.252,"6.496,93",10/04/2018,13:31
ACERINOX,"11,5450","1,09","11,5900","11,5100",280.029,"3.234,49",10/04/2018,13:31
ACS,"33,0800","2,99","33,2300","32,6600",790.044,"26.024,71",10/04/2018,13:33
AENA,"170,6500","-0,18","172,5500","170,1500",140.182,"24.093,89",10/04/2018,13:31
AMADEUS,"61,5800","0,95","61,8600","61,3000",181.793,"11.202,96",10/04/2018,13:31
ARCELORMIT.,"26,3800","3,31","26,4850","25,9450",250.043,"6.567,01",10/04/2018,13:31
BA.SABADELL,"1,6855","0,48","1,6880","1,6740",2.835.945,"4.767,42",10/04/2018,13:32
BA.SANTANDER,"5,3580","-0,04","5,3990","5,3460",11.641.963,"62.480,61",10/04/2018,13:32
BANKIA,"3,6770","-0,62","3,7220","3,6600",2.130.189,"7.849,19",10/04/2018,13:32
BANKINTER,"8,4180","0,24","8,4500","8,3700",725.165,"6.109,26",10/04/2018,13:32
BBVA,"6,4580","0,42","6,4930","6,4430",46.272.884,"299.257,74",10/04/2018,13:32
CAIXABANK,"3,9370","0,46","3,9450","3,8990",32.563.096,"127.929,70",10/04/2018,13:32
CELLNEX,"22,7800","1,74","22,8800","22,3400",483.671,"10.977,62",10/04/2018,13:32
DIA,"3,4750","-0,54","3,5170","3,4560",646.032,"2.245,54",10/04/2018,13:32
ENAGAS,"22,7600","0,09","22,9200","22,6500",220.296,"5.015,95",10/04/2018,13:31
ENDESA,"18,1400","0,78","18,1750","17,9550",447.774,"8.099,32",10/04/2018,13:31
FERROVIAL,"17,5000","1,42","17,5150","17,3450",645.182,"11.274,79",10/04/2018,13:32
GAS NATURAL,"19,7000","-0,35","19,8700","19,6800",205.659,"4.058,35",10/04/2018,13:31
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",79.702,"1.842,51",10/04/2018,13:31
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0380","-0,03","6,0700","6,0060",3.469.951,"20.930,60",10/04/2018,13:32
INDITEX,"25,7700","-1,23","26,2000","25,7100",648.850,"16.829,61",10/04/2018,13:32
INDRA A,"11,1400","0,27","11,2300","11,0700",99.620,"1.110,87",10/04/2018,13:31
INM.COLONIAL,"9,4050","-0,48","9,5000","9,3800",232.432,"2.192,13",10/04/2018,13:31
MAPFRE,"2,7590","0,77","2,7740","2,7470",696.512,"1.923,81",10/04/2018,13:31
MEDIASET,"8,1740","0,69","8,2400","8,1400",392.491,"3.214,91",10/04/2018,13:31
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",227.751,"2.821,63",10/04/2018,13:31
R.E.C.,"16,4450","-0,42","16,6000","16,3800",297.896,"4.902,98",10/04/2018,13:31
REPSOL,"15,2850","2,07","15,2950","15,1000",2.150.133,"32.667,44",10/04/2018,13:32
SIEMENS GAME,"13,8500","0,54","13,9400","13,7000",973.967,"13.480,18",10/04/2018,13:32
TEC.REUNIDAS,"25,0000","1,96","25,1700","24,6800",118.880,"2.970,90",10/04/2018,13:32
TELEFONICA,"8,1940","0,27","8,2370","8,1790",3.887.290,"31.945,52",10/04/2018,13:32
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.779,30","0,37","9.806,00","9.760,10",,,10/04/2018,13:33
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.038.288,"37.105,33",10/04/2018,13:33
ACCIONA,"66,3000","0,70","66,5000","65,8800",98.657,"6.523,78",10/04/2018,13:33
ACERINOX,"11,5500","1,14","11,5900","11,5100",281.822,"3.255,20",10/04/2018,13:33
ACS,"33,0900","3,02","33,2300","32,6600",790.850,"26.051,38",10/04/2018,13:33
AENA,"170,6500","-0,18","172,5500","170,1500",140.182,"24.093,89",10/04/2018,13:31
AMADEUS,"61,5600","0,92","61,8600","61,3000",181.945,"11.212,31",10/04/2018,13:33
ARCELORMIT.,"26,4100","3,43","26,4850","25,9450",258.116,"6.780,14",10/04/2018,13:33
BA.SABADELL,"1,6875","0,60","1,6880","1,6740",2.889.227,"4.857,30",10/04/2018,13:33
BA.SANTANDER,"5,3650","0,09","5,3990","5,3460",11.672.877,"62.646,43",10/04/2018,13:33
BANKIA,"3,6830","-0,46","3,7220","3,6600",2.141.150,"7.889,51",10/04/2018,13:33
BANKINTER,"8,4260","0,33","8,4500","8,3700",726.105,"6.117,18",10/04/2018,13:33
BBVA,"6,4630","0,50","6,4930","6,4430",46.306.899,"299.477,50",10/04/2018,13:33
CAIXABANK,"3,9450","0,66","3,9450","3,8990",32.704.766,"128.487,99",10/04/2018,13:33
CELLNEX,"22,7600","1,65","22,8800","22,3400",487.164,"11.057,12",10/04/2018,13:33
DIA,"3,4750","-0,54","3,5170","3,4560",646.693,"2.247,84",10/04/2018,13:33
ENAGAS,"22,7600","0,09","22,9200","22,6500",220.296,"5.015,95",10/04/2018,13:31
ENDESA,"18,1500","0,83","18,1750","17,9550",449.520,"8.131,01",10/04/2018,13:33
FERROVIAL,"17,5000","1,42","17,5150","17,3450",646.768,"11.302,55",10/04/2018,13:33
GAS NATURAL,"19,6950","-0,38","19,8700","19,6800",205.732,"4.059,79",10/04/2018,13:33
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",79.702,"1.842,51",10/04/2018,13:31
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0360","-0,07","6,0700","6,0060",3.484.477,"21.018,26",10/04/2018,13:33
INDITEX,"25,7900","-1,15","26,2000","25,7100",650.063,"16.860,89",10/04/2018,13:33
INDRA A,"11,1500","0,36","11,2300","11,0700",100.069,"1.115,87",10/04/2018,13:33
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",233.765,"2.204,66",10/04/2018,13:33
MAPFRE,"2,7590","0,77","2,7740","2,7470",697.190,"1.925,68",10/04/2018,13:33
MEDIASET,"8,1740","0,69","8,2400","8,1400",392.491,"3.214,91",10/04/2018,13:31
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",228.060,"2.825,46",10/04/2018,13:33
R.E.C.,"16,4450","-0,42","16,6000","16,3800",299.057,"4.922,07",10/04/2018,13:33
REPSOL,"15,2950","2,14","15,2950","15,1000",2.151.192,"32.683,64",10/04/2018,13:33
SIEMENS GAME,"13,8500","0,54","13,9400","13,7000",973.967,"13.480,18",10/04/2018,13:32
TEC.REUNIDAS,"25,0000","1,96","25,1700","24,6800",118.880,"2.970,90",10/04/2018,13:32
TELEFONICA,"8,1930","0,26","8,2370","8,1790",3.891.878,"31.983,11",10/04/2018,13:33
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.784,70","0,43","9.806,00","9.760,10",,,10/04/2018,13:34
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.040.613,"37.147,65",10/04/2018,13:34
ACCIONA,"66,2800","0,67","66,5000","65,8800",98.683,"6.525,50",10/04/2018,13:34
ACERINOX,"11,5500","1,14","11,5900","11,5100",281.822,"3.255,20",10/04/2018,13:33
ACS,"33,0700","2,96","33,2300","32,6600",792.676,"26.111,78",10/04/2018,13:34
AENA,"170,5500","-0,23","172,5500","170,1500",140.301,"24.114,19",10/04/2018,13:33
AMADEUS,"61,5600","0,92","61,8600","61,3000",181.945,"11.212,31",10/04/2018,13:33
ARCELORMIT.,"26,3850","3,33","26,4850","25,9450",258.281,"6.784,49",10/04/2018,13:33
BA.SABADELL,"1,6920","0,86","1,6920","1,6740",3.297.344,"5.546,93",10/04/2018,13:34
BA.SANTANDER,"5,3790","0,35","5,3990","5,3460",11.976.266,"64.277,25",10/04/2018,13:34
BANKIA,"3,6920","-0,22","3,7220","3,6600",2.160.204,"7.959,84",10/04/2018,13:34
BANKINTER,"8,4400","0,50","8,4500","8,3700",736.445,"6.204,41",10/04/2018,13:34
BBVA,"6,4790","0,75","6,4930","6,4430",46.465.905,"300.506,74",10/04/2018,13:34
CAIXABANK,"3,9550","0,92","3,9550","3,8990",32.822.595,"128.953,43",10/04/2018,13:34
CELLNEX,"22,7600","1,65","22,8800","22,3400",490.442,"11.131,73",10/04/2018,13:34
DIA,"3,4740","-0,57","3,5170","3,4560",661.693,"2.299,95",10/04/2018,13:34
ENAGAS,"22,7600","0,09","22,9200","22,6500",220.296,"5.015,95",10/04/2018,13:31
ENDESA,"18,1500","0,83","18,1750","17,9550",449.520,"8.131,01",10/04/2018,13:33
FERROVIAL,"17,5000","1,42","17,5150","17,3450",646.768,"11.302,55",10/04/2018,13:33
GAS NATURAL,"19,7000","-0,35","19,8700","19,6800",206.594,"4.076,77",10/04/2018,13:34
GRIFOLS CL.A,"23,1200","0,83","23,2000","22,9800",79.702,"1.842,51",10/04/2018,13:31
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0380","-0,03","6,0700","6,0060",3.488.492,"21.042,50",10/04/2018,13:34
INDITEX,"25,7900","-1,15","26,2000","25,7100",650.063,"16.860,89",10/04/2018,13:33
INDRA A,"11,1500","0,36","11,2300","11,0700",100.069,"1.115,87",10/04/2018,13:33
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",233.765,"2.204,66",10/04/2018,13:33
MAPFRE,"2,7610","0,84","2,7740","2,7470",705.782,"1.949,40",10/04/2018,13:34
MEDIASET,"8,1780","0,74","8,2400","8,1400",393.491,"3.223,09",10/04/2018,13:34
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",229.246,"2.840,18",10/04/2018,13:34
R.E.C.,"16,4450","-0,42","16,6000","16,3800",299.057,"4.922,07",10/04/2018,13:33
REPSOL,"15,2950","2,14","15,2950","15,1000",2.152.182,"32.698,78",10/04/2018,13:33
SIEMENS GAME,"13,8400","0,47","13,9400","13,7000",976.264,"13.511,97",10/04/2018,13:34
TEC.REUNIDAS,"25,0000","1,96","25,1700","24,6800",118.880,"2.970,90",10/04/2018,13:32
TELEFONICA,"8,1930","0,26","8,2370","8,1790",3.894.712,"32.006,34",10/04/2018,13:34
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.783,40","0,42","9.806,00","9.760,10",,,10/04/2018,13:35
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.040.613,"37.147,65",10/04/2018,13:34
ACCIONA,"66,2800","0,67","66,5000","65,8800",98.683,"6.525,50",10/04/2018,13:34
ACERINOX,"11,5500","1,14","11,5900","11,5100",281.822,"3.255,20",10/04/2018,13:33
ACS,"33,0600","2,93","33,2300","32,6600",793.693,"26.145,40",10/04/2018,13:35
AENA,"170,6000","-0,20","172,5500","170,1500",140.342,"24.121,18",10/04/2018,13:35
AMADEUS,"61,6400","1,05","61,8600","61,3000",183.848,"11.329,55",10/04/2018,13:35
ARCELORMIT.,"26,3850","3,33","26,4850","25,9450",259.281,"6.810,87",10/04/2018,13:35
BA.SABADELL,"1,6915","0,83","1,6930","1,6740",3.339.212,"5.617,78",10/04/2018,13:35
BA.SANTANDER,"5,3790","0,35","5,3990","5,3460",12.088.270,"64.880,07",10/04/2018,13:35
BANKIA,"3,6950","-0,14","3,7220","3,6600",2.168.654,"7.991,06",10/04/2018,13:35
BANKINTER,"8,4440","0,55","8,4540","8,3700",766.988,"6.462,45",10/04/2018,13:35
BBVA,"6,4800","0,76","6,4930","6,4430",46.674.681,"301.859,72",10/04/2018,13:35
CAIXABANK,"3,9520","0,84","3,9580","3,8990",32.869.131,"129.137,49",10/04/2018,13:35
CELLNEX,"22,7400","1,56","22,8800","22,3400",495.124,"11.238,25",10/04/2018,13:35
DIA,"3,4740","-0,57","3,5170","3,4560",666.693,"2.317,32",10/04/2018,13:34
ENAGAS,"22,7500","0,04","22,9200","22,6500",221.216,"5.036,88",10/04/2018,13:34
ENDESA,"18,1400","0,78","18,1750","17,9550",453.129,"8.196,50",10/04/2018,13:35
FERROVIAL,"17,5050","1,45","17,5150","17,3450",649.278,"11.346,49",10/04/2018,13:34
GAS NATURAL,"19,7000","-0,35","19,8700","19,6800",206.594,"4.076,77",10/04/2018,13:34
GRIFOLS CL.A,"23,1400","0,92","23,2000","22,9800",79.703,"1.842,53",10/04/2018,13:34
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0380","-0,03","6,0700","6,0060",3.488.798,"21.044,35",10/04/2018,13:34
INDITEX,"25,7900","-1,15","26,2000","25,7100",651.265,"16.891,90",10/04/2018,13:35
INDRA A,"11,1500","0,36","11,2300","11,0700",100.069,"1.115,87",10/04/2018,13:33
INM.COLONIAL,"9,4050","-0,48","9,5000","9,3800",234.315,"2.209,83",10/04/2018,13:35
MAPFRE,"2,7640","0,95","2,7740","2,7470",706.202,"1.950,56",10/04/2018,13:35
MEDIASET,"8,1800","0,76","8,2400","8,1400",393.691,"3.224,73",10/04/2018,13:35
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",229.446,"2.842,66",10/04/2018,13:34
R.E.C.,"16,4350","-0,48","16,6000","16,3800",299.757,"4.933,58",10/04/2018,13:34
REPSOL,"15,2900","2,10","15,2950","15,1000",2.156.701,"32.767,88",10/04/2018,13:35
SIEMENS GAME,"13,8400","0,47","13,9400","13,7000",978.877,"13.548,14",10/04/2018,13:35
TEC.REUNIDAS,"25,0000","1,96","25,1700","24,6800",118.880,"2.970,90",10/04/2018,13:32
TELEFONICA,"8,1950","0,28","8,2370","8,1790",3.898.478,"32.037,20",10/04/2018,13:35
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.793,00","0,52","9.806,00","9.760,10",,,10/04/2018,13:36
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.041.654,"37.166,59",10/04/2018,13:36
ACCIONA,"66,3200","0,73","66,5000","65,8800",98.893,"6.539,43",10/04/2018,13:36
ACERINOX,"11,5500","1,14","11,5900","11,5100",282.022,"3.257,51",10/04/2018,13:36
ACS,"33,0700","2,96","33,2300","32,6600",794.405,"26.168,95",10/04/2018,13:36
AENA,"170,6500","-0,18","172,5500","170,1500",140.501,"24.148,32",10/04/2018,13:36
AMADEUS,"61,6600","1,08","61,8600","61,3000",183.906,"11.333,12",10/04/2018,13:36
ARCELORMIT.,"26,3600","3,23","26,4850","25,9450",259.842,"6.825,66",10/04/2018,13:35
BA.SABADELL,"1,6935","0,95","1,6935","1,6740",3.400.416,"5.721,31",10/04/2018,13:36
BA.SANTANDER,"5,3880","0,52","5,3990","5,3460",12.235.070,"65.670,24",10/04/2018,13:36
BANKIA,"3,7000","0,00","3,7220","3,6600",2.181.321,"8.037,89",10/04/2018,13:36
BANKINTER,"8,4560","0,69","8,4560","8,3700",776.685,"6.544,43",10/04/2018,13:36
BBVA,"6,4870","0,87","6,4930","6,4430",46.744.058,"302.309,30",10/04/2018,13:36
CAIXABANK,"3,9630","1,12","3,9630","3,8990",32.962.203,"129.505,98",10/04/2018,13:36
CELLNEX,"22,7600","1,65","22,8800","22,3400",497.315,"11.288,11",10/04/2018,13:36
DIA,"3,4740","-0,57","3,5170","3,4560",666.693,"2.317,32",10/04/2018,13:34
ENAGAS,"22,7500","0,04","22,9200","22,6500",221.620,"5.046,07",10/04/2018,13:36
ENDESA,"18,1600","0,89","18,1750","17,9550",454.995,"8.230,39",10/04/2018,13:36
FERROVIAL,"17,5150","1,51","17,5150","17,3450",650.362,"11.365,47",10/04/2018,13:36
GAS NATURAL,"19,7050","-0,33","19,8700","19,6800",207.285,"4.090,38",10/04/2018,13:36
GRIFOLS CL.A,"23,1400","0,92","23,2000","22,9800",80.013,"1.849,70",10/04/2018,13:35
IAG,"7,2220","0,61","7,2780","7,1780",653.893,"4.728,58",10/04/2018,13:31
IBERDROLA,"6,0400","0,00","6,0700","6,0060",3.493.386,"21.072,06",10/04/2018,13:36
INDITEX,"25,8000","-1,11","26,2000","25,7100",651.296,"16.892,70",10/04/2018,13:36
INDRA A,"11,1600","0,45","11,2300","11,0700",103.218,"1.151,02",10/04/2018,13:36
INM.COLONIAL,"9,4050","-0,48","9,5000","9,3800",234.532,"2.211,87",10/04/2018,13:36
MAPFRE,"2,7630","0,91","2,7740","2,7470",707.925,"1.955,32",10/04/2018,13:35
MEDIASET,"8,1800","0,76","8,2400","8,1400",393.691,"3.224,73",10/04/2018,13:35
MELIA HOTELS,"11,5200","-0,35","11,6200","11,5000",131.583,"1.520,33",10/04/2018,13:31
MERLIN,"12,4100","-0,16","12,4800","12,3500",229.512,"2.843,48",10/04/2018,13:36
R.E.C.,"16,4400","-0,45","16,6000","16,3800",300.182,"4.940,57",10/04/2018,13:36
REPSOL,"15,2950","2,14","15,2950","15,1000",2.160.930,"32.832,56",10/04/2018,13:36
SIEMENS GAME,"13,8250","0,36","13,9400","13,7000",982.556,"13.599,03",10/04/2018,13:36
TEC.REUNIDAS,"25,0000","1,96","25,1700","24,6800",118.880,"2.970,90",10/04/2018,13:32
TELEFONICA,"8,2040","0,39","8,2370","8,1790",3.907.834,"32.113,90",10/04/2018,13:36
VISCOFAN,"55,9000","-0,18","56,2500","55,7500",24.885,"1.391,59",10/04/2018,13:31
IBEX 35,"9.793,50","0,52","9.806,00","9.760,10",,,10/04/2018,13:37
ABERTIS,"18,2000","0,00","18,2150","18,1900",2.041.654,"37.166,59",10/04/2018,13:36
ACCIONA,"66,4000","0,85","66,5000","65,8800",99.375,"6.571,42",10/04/2018,13:37
ACERINOX,"11,5500","1,14","11,5900","11,5100",282.022,"3.257,51",10/04/2018,13:36
