Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
GRIFOLS CL.A,"23,1000","-0,65","23,3300","23,0700",396.282,"9.186,14",16/04/2018,16:06
IAG,"7,1040","0,62","7,1740","7,0600",846.403,"6.031,90",16/04/2018,16:06
IBERDROLA,"6,2080","-0,74","6,2420","6,1920",25.687.144,"160.139,58",16/04/2018,16:06
INDITEX,"24,6900","0,57","24,7200","24,5400",6.766.895,"166.491,33",16/04/2018,16:06
INDRA A,"11,1000","-0,18","11,2000","11,0700",138.465,"1.540,10",16/04/2018,16:05
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",248.860,"2.292,65",16/04/2018,16:05
MAPFRE,"2,7700","0,07","2,7850","2,7540",713.106,"1.974,63",16/04/2018,16:06
MEDIASET,"8,0760","-0,30","8,2300","8,0740",1.790.806,"14.570,25",16/04/2018,16:06
MELIA HOTELS,"11,4100","-0,95","11,6100","11,3600",314.555,"3.610,98",16/04/2018,16:05
MERLIN,"12,5050","0,28","12,5300","12,4150",1.677.885,"20.905,96",16/04/2018,16:00
R.E.C.,"16,4100","-1,06","16,6250","16,4050",287.060,"4.726,59",16/04/2018,16:06
REPSOL,"15,4150","-0,77","15,5350","15,3550",5.708.466,"88.459,03",16/04/2018,16:06
SIEMENS GAME,"13,2350","-0,49","13,3900","13,1700",831.758,"11.047,31",16/04/2018,16:05
TEC.REUNIDAS,"24,4100","-1,49","24,9300","24,3000",175.630,"4.306,83",16/04/2018,16:03
TELEFONICA,"8,1120","-0,59","8,1800","8,1030",5.556.801,"45.244,68",16/04/2018,16:06
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.760,00","-0,07","9.796,50","9.747,30",,,16/04/2018,16:07
ABERTIS,"18,2950","-0,03","18,3000","18,2800",9.218.557,"168.610,55",16/04/2018,16:06
ACCIONA,"67,1000","-1,32","68,4000","67,1000",118.702,"8.040,60",16/04/2018,16:07
ACERINOX,"11,6150","0,26","11,6650","11,5350",1.161.833,"13.438,19",16/04/2018,16:06
ACS,"33,4300","0,51","33,8400","33,3200",290.946,"9.767,99",16/04/2018,16:07
AENA,"174,2000","1,34","175,5500","172,0500",426.764,"73.561,57",16/04/2018,16:06
AMADEUS,"61,2400","-0,71","61,9000","61,1400",632.950,"39.054,43",16/04/2018,16:07
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7345","-0,43","1,7460","1,7145",12.010.464,"20.861,95",16/04/2018,16:06
BA.SANTANDER,"5,3850","0,30","5,4200","5,3670",33.022.451,"177.495,56",16/04/2018,16:07
BANKIA,"3,6980","0,98","3,7020","3,6700",1.928.669,"7.121,32",16/04/2018,16:06
BANKINTER,"8,4900","0,38","8,5280","8,4460",572.529,"4.860,34",16/04/2018,16:06
BBVA,"6,4180","0,12","6,4520","6,3950",36.031.624,"231.053,98",16/04/2018,16:06
CAIXABANK,"3,9510","0,08","3,9800","3,9390",119.223.997,"470.920,40",16/04/2018,16:07
CELLNEX,"23,1800","-1,57","23,7000","23,0200",926.873,"21.770,20",16/04/2018,16:06
DIA,"3,4830","-0,74","3,5250","3,4750",918.471,"3.205,80",16/04/2018,16:07
ENAGAS,"22,6600","-0,48","22,8300","22,6200",211.016,"4.796,50",16/04/2018,16:07
ENDESA,"18,2950","-1,05","18,5350","18,2300",1.597.026,"29.417,94",16/04/2018,16:07
FERROVIAL,"17,2000","-0,12","17,3000","17,1900",294.937,"5.080,23",16/04/2018,16:06
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",177.909,"3.564,25",16/04/2018,16:05
GRIFOLS CL.A,"23,1000","-0,65","23,3300","23,0700",396.684,"9.195,43",16/04/2018,16:07
IAG,"7,1200","0,85","7,1740","7,0600",864.701,"6.162,08",16/04/2018,16:07
IBERDROLA,"6,2060","-0,77","6,2420","6,1920",25.695.406,"160.190,86",16/04/2018,16:07
INDITEX,"24,6900","0,57","24,7200","24,5400",6.770.057,"166.569,42",16/04/2018,16:07
INDRA A,"11,1000","-0,18","11,2000","11,0700",138.465,"1.540,10",16/04/2018,16:05
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",248.860,"2.292,65",16/04/2018,16:05
MAPFRE,"2,7710","0,11","2,7850","2,7540",715.256,"1.980,59",16/04/2018,16:07
MEDIASET,"8,0740","-0,32","8,2300","8,0740",1.790.980,"14.571,65",16/04/2018,16:06
MELIA HOTELS,"11,4100","-0,95","11,6100","11,3600",315.258,"3.619,01",16/04/2018,16:06
MERLIN,"12,5050","0,28","12,5300","12,4150",1.677.885,"20.905,96",16/04/2018,16:00
R.E.C.,"16,4100","-1,06","16,6250","16,4050",287.060,"4.726,59",16/04/2018,16:06
REPSOL,"15,4150","-0,77","15,5350","15,3550",5.709.457,"88.474,30",16/04/2018,16:07
SIEMENS GAME,"13,2450","-0,41","13,3900","13,1700",836.094,"11.104,73",16/04/2018,16:07
TEC.REUNIDAS,"24,4100","-1,49","24,9300","24,3000",175.923,"4.313,98",16/04/2018,16:07
TELEFONICA,"8,1110","-0,60","8,1800","8,1030",5.564.199,"45.304,69",16/04/2018,16:07
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.761,30","-0,06","9.796,50","9.747,30",,,16/04/2018,16:08
ABERTIS,"18,2950","-0,03","18,3000","18,2800",9.218.557,"168.610,55",16/04/2018,16:06
ACCIONA,"67,1600","-1,24","68,4000","67,1000",119.061,"8.064,71",16/04/2018,16:08
ACERINOX,"11,6300","0,39","11,6650","11,5350",1.165.833,"13.484,70",16/04/2018,16:08
ACS,"33,4400","0,54","33,8400","33,3200",291.485,"9.786,01",16/04/2018,16:08
AENA,"174,1000","1,28","175,5500","172,0500",426.804,"73.568,53",16/04/2018,16:08
AMADEUS,"61,2400","-0,71","61,9000","61,1400",632.950,"39.054,43",16/04/2018,16:07
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7370","-0,29","1,7460","1,7145",12.025.427,"20.887,93",16/04/2018,16:08
BA.SANTANDER,"5,3840","0,28","5,4200","5,3670",33.040.336,"177.591,83",16/04/2018,16:08
BANKIA,"3,6980","0,98","3,7020","3,6700",1.928.669,"7.121,32",16/04/2018,16:06
BANKINTER,"8,4940","0,43","8,5280","8,4460",574.398,"4.876,21",16/04/2018,16:08
BBVA,"6,4180","0,12","6,4520","6,3950",36.038.414,"231.097,56",16/04/2018,16:08
CAIXABANK,"3,9530","0,13","3,9800","3,9390",119.229.627,"470.942,65",16/04/2018,16:08
CELLNEX,"23,1800","-1,57","23,7000","23,0200",926.873,"21.770,20",16/04/2018,16:06
DIA,"3,4830","-0,74","3,5250","3,4750",918.471,"3.205,80",16/04/2018,16:07
ENAGAS,"22,6600","-0,48","22,8300","22,6200",211.016,"4.796,50",16/04/2018,16:07
ENDESA,"18,2950","-1,05","18,5350","18,2300",1.597.026,"29.417,94",16/04/2018,16:07
FERROVIAL,"17,2000","-0,12","17,3000","17,1900",296.150,"5.101,10",16/04/2018,16:07
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",177.986,"3.565,79",16/04/2018,16:08
GRIFOLS CL.A,"23,1100","-0,60","23,3300","23,0700",397.292,"9.209,47",16/04/2018,16:08
IAG,"7,1300","0,99","7,1740","7,0600",871.088,"6.207,58",16/04/2018,16:08
IBERDROLA,"6,2060","-0,77","6,2420","6,1920",25.695.406,"160.190,86",16/04/2018,16:07
INDITEX,"24,6900","0,57","24,7200","24,5400",6.854.553,"168.654,81",16/04/2018,16:08
INDRA A,"11,1000","-0,18","11,2000","11,0700",138.465,"1.540,10",16/04/2018,16:05
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",248.860,"2.292,65",16/04/2018,16:05
MAPFRE,"2,7710","0,11","2,7850","2,7540",715.256,"1.980,59",16/04/2018,16:07
MEDIASET,"8,0760","-0,30","8,2300","8,0740",1.792.020,"14.580,05",16/04/2018,16:08
MELIA HOTELS,"11,4100","-0,95","11,6100","11,3600",321.323,"3.688,24",16/04/2018,16:08
MERLIN,"12,5050","0,28","12,5300","12,4150",1.677.885,"20.905,96",16/04/2018,16:00
R.E.C.,"16,4200","-0,99","16,6250","16,4050",287.422,"4.732,53",16/04/2018,16:08
REPSOL,"15,4200","-0,74","15,5350","15,3550",5.716.034,"88.575,69",16/04/2018,16:08
SIEMENS GAME,"13,2400","-0,45","13,3900","13,1700",836.194,"11.106,05",16/04/2018,16:07
TEC.REUNIDAS,"24,4200","-1,45","24,9300","24,3000",176.330,"4.323,92",16/04/2018,16:08
TELEFONICA,"8,1140","-0,56","8,1800","8,1030",5.568.823,"45.342,20",16/04/2018,16:08
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.761,00","-0,06","9.796,50","9.747,30",,,16/04/2018,16:09
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.218.957,"168.617,87",16/04/2018,16:09
ACCIONA,"67,1600","-1,24","68,4000","67,1000",119.061,"8.064,71",16/04/2018,16:08
ACERINOX,"11,6300","0,39","11,6650","11,5350",1.165.833,"13.484,70",16/04/2018,16:08
ACS,"33,4500","0,57","33,8400","33,3200",293.011,"9.837,06",16/04/2018,16:09
AENA,"174,1000","1,28","175,5500","172,0500",426.909,"73.586,81",16/04/2018,16:09
AMADEUS,"61,2400","-0,71","61,9000","61,1400",632.950,"39.054,43",16/04/2018,16:07
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7375","-0,26","1,7460","1,7145",12.044.902,"20.921,76",16/04/2018,16:09
BA.SANTANDER,"5,3840","0,28","5,4200","5,3670",33.040.336,"177.591,83",16/04/2018,16:08
BANKIA,"3,6990","1,01","3,7020","3,6700",1.932.969,"7.137,23",16/04/2018,16:09
BANKINTER,"8,4940","0,43","8,5280","8,4460",574.398,"4.876,21",16/04/2018,16:08
BBVA,"6,4240","0,22","6,4520","6,3950",36.039.249,"231.102,92",16/04/2018,16:09
CAIXABANK,"3,9530","0,13","3,9800","3,9390",119.233.360,"470.957,42",16/04/2018,16:09
CELLNEX,"23,1900","-1,53","23,7000","23,0200",927.226,"21.778,39",16/04/2018,16:09
DIA,"3,4830","-0,74","3,5250","3,4750",918.471,"3.205,80",16/04/2018,16:07
ENAGAS,"22,6600","-0,48","22,8300","22,6200",211.016,"4.796,50",16/04/2018,16:07
ENDESA,"18,2750","-1,16","18,5350","18,2300",1.597.126,"29.419,77",16/04/2018,16:09
FERROVIAL,"17,2000","-0,12","17,3000","17,1900",296.150,"5.101,10",16/04/2018,16:07
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",178.918,"3.584,45",16/04/2018,16:09
GRIFOLS CL.A,"23,1200","-0,56","23,3300","23,0700",397.937,"9.224,39",16/04/2018,16:09
IAG,"7,1200","0,85","7,1740","7,0600",878.115,"6.257,65",16/04/2018,16:09
IBERDROLA,"6,2020","-0,83","6,2420","6,1920",25.703.220,"160.239,32",16/04/2018,16:09
INDITEX,"24,6900","0,57","24,7200","24,5400",6.856.801,"168.710,32",16/04/2018,16:09
INDRA A,"11,1000","-0,18","11,2000","11,0700",138.465,"1.540,10",16/04/2018,16:05
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",248.860,"2.292,65",16/04/2018,16:05
MAPFRE,"2,7710","0,11","2,7850","2,7540",715.256,"1.980,59",16/04/2018,16:07
MEDIASET,"8,0740","-0,32","8,2300","8,0740",1.793.497,"14.591,98",16/04/2018,16:09
MELIA HOTELS,"11,4100","-0,95","11,6100","11,3600",321.323,"3.688,24",16/04/2018,16:08
MERLIN,"12,5050","0,28","12,5300","12,4150",1.677.885,"20.905,96",16/04/2018,16:00
R.E.C.,"16,4200","-0,99","16,6250","16,4050",290.542,"4.783,77",16/04/2018,16:09
REPSOL,"15,4150","-0,77","15,5350","15,3550",5.722.218,"88.671,02",16/04/2018,16:09
SIEMENS GAME,"13,2350","-0,49","13,3900","13,1700",839.209,"11.145,97",16/04/2018,16:09
TEC.REUNIDAS,"24,4200","-1,45","24,9300","24,3000",176.330,"4.323,92",16/04/2018,16:08
TELEFONICA,"8,1140","-0,56","8,1800","8,1030",5.576.386,"45.403,58",16/04/2018,16:09
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.759,40","-0,08","9.796,50","9.747,30",,,16/04/2018,16:10
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.223.574,"168.702,31",16/04/2018,16:10
ACCIONA,"67,1400","-1,26","68,4000","67,1000",119.335,"8.083,11",16/04/2018,16:09
ACERINOX,"11,6300","0,39","11,6650","11,5350",1.167.130,"13.499,78",16/04/2018,16:10
ACS,"33,4500","0,57","33,8400","33,3200",293.011,"9.837,06",16/04/2018,16:09
AENA,"173,9500","1,19","175,5500","172,0500",427.007,"73.603,86",16/04/2018,16:09
AMADEUS,"61,2400","-0,71","61,9000","61,1400",633.380,"39.080,76",16/04/2018,16:10
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7375","-0,26","1,7460","1,7145",12.050.411,"20.931,33",16/04/2018,16:09
BA.SANTANDER,"5,3830","0,26","5,4200","5,3670",33.056.468,"177.678,69",16/04/2018,16:10
BANKIA,"3,6990","1,01","3,7020","3,6700",1.932.969,"7.137,23",16/04/2018,16:09
BANKINTER,"8,4920","0,40","8,5280","8,4460",574.646,"4.878,32",16/04/2018,16:10
BBVA,"6,4220","0,19","6,4520","6,3950",36.039.275,"231.103,09",16/04/2018,16:10
CAIXABANK,"3,9530","0,13","3,9800","3,9390",119.233.360,"470.957,42",16/04/2018,16:09
CELLNEX,"23,1900","-1,53","23,7000","23,0200",929.350,"21.827,63",16/04/2018,16:10
DIA,"3,4840","-0,71","3,5250","3,4750",918.571,"3.206,15",16/04/2018,16:10
ENAGAS,"22,6400","-0,57","22,8300","22,6200",211.317,"4.803,31",16/04/2018,16:10
ENDESA,"18,2800","-1,14","18,5350","18,2300",1.597.297,"29.422,89",16/04/2018,16:10
FERROVIAL,"17,1950","-0,15","17,3000","17,1900",297.354,"5.121,80",16/04/2018,16:10
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",178.918,"3.584,45",16/04/2018,16:09
GRIFOLS CL.A,"23,1200","-0,56","23,3300","23,0700",397.937,"9.224,39",16/04/2018,16:09
IAG,"7,1200","0,85","7,1740","7,0600",878.115,"6.257,65",16/04/2018,16:09
IBERDROLA,"6,2020","-0,83","6,2420","6,1920",25.710.781,"160.286,22",16/04/2018,16:10
INDITEX,"24,6800","0,53","24,7200","24,5400",6.861.617,"168.829,18",16/04/2018,16:10
INDRA A,"11,1000","-0,18","11,2000","11,0700",138.465,"1.540,10",16/04/2018,16:05
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",248.860,"2.292,65",16/04/2018,16:05
MAPFRE,"2,7710","0,11","2,7850","2,7540",718.594,"1.989,84",16/04/2018,16:09
MEDIASET,"8,0760","-0,30","8,2300","8,0740",1.795.413,"14.607,45",16/04/2018,16:10
MELIA HOTELS,"11,4200","-0,87","11,6100","11,3600",321.409,"3.689,22",16/04/2018,16:09
MERLIN,"12,5000","0,24","12,5300","12,4150",1.679.621,"20.927,67",16/04/2018,16:10
R.E.C.,"16,4200","-0,99","16,6250","16,4050",290.542,"4.783,77",16/04/2018,16:09
REPSOL,"15,4100","-0,80","15,5350","15,3550",5.723.670,"88.693,40",16/04/2018,16:10
SIEMENS GAME,"13,2350","-0,49","13,3900","13,1700",839.209,"11.145,97",16/04/2018,16:09
TEC.REUNIDAS,"24,4200","-1,45","24,9300","24,3000",176.330,"4.323,92",16/04/2018,16:08
TELEFONICA,"8,1140","-0,56","8,1800","8,1030",5.581.924,"45.448,51",16/04/2018,16:10
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.757,40","-0,10","9.796,50","9.747,30",,,16/04/2018,16:11
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.226.722,"168.759,89",16/04/2018,16:11
ACCIONA,"67,1800","-1,21","68,4000","67,1000",120.334,"8.150,22",16/04/2018,16:11
ACERINOX,"11,6300","0,39","11,6650","11,5350",1.167.330,"13.502,11",16/04/2018,16:10
ACS,"33,4400","0,54","33,8400","33,3200",294.043,"9.871,57",16/04/2018,16:11
AENA,"173,7500","1,08","175,5500","172,0500",427.072,"73.615,15",16/04/2018,16:11
AMADEUS,"61,2400","-0,71","61,9000","61,1400",634.119,"39.126,02",16/04/2018,16:11
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7360","-0,34","1,7460","1,7145",12.066.846,"20.959,88",16/04/2018,16:11
BA.SANTANDER,"5,3830","0,26","5,4200","5,3670",33.063.343,"177.715,69",16/04/2018,16:11
BANKIA,"3,6970","0,96","3,7020","3,6700",1.943.951,"7.177,84",16/04/2018,16:11
BANKINTER,"8,4920","0,40","8,5280","8,4460",574.646,"4.878,32",16/04/2018,16:10
BBVA,"6,4200","0,16","6,4520","6,3950",36.039.525,"231.104,70",16/04/2018,16:11
CAIXABANK,"3,9500","0,05","3,9800","3,9390",119.248.381,"471.016,77",16/04/2018,16:10
CELLNEX,"23,1900","-1,53","23,7000","23,0200",929.350,"21.827,63",16/04/2018,16:10
DIA,"3,4830","-0,74","3,5250","3,4750",920.898,"3.214,25",16/04/2018,16:11
ENAGAS,"22,6400","-0,57","22,8300","22,6200",211.317,"4.803,31",16/04/2018,16:10
ENDESA,"18,2800","-1,14","18,5350","18,2300",1.597.312,"29.423,17",16/04/2018,16:11
FERROVIAL,"17,2000","-0,12","17,3000","17,1900",299.366,"5.156,39",16/04/2018,16:11
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",179.283,"3.591,76",16/04/2018,16:11
GRIFOLS CL.A,"23,1100","-0,60","23,3300","23,0700",398.106,"9.228,29",16/04/2018,16:11
IAG,"7,1120","0,74","7,1740","7,0600",885.115,"6.307,44",16/04/2018,16:11
IBERDROLA,"6,2040","-0,80","6,2420","6,1920",25.715.182,"160.313,52",16/04/2018,16:11
INDITEX,"24,6700","0,49","24,7200","24,5400",6.865.912,"168.935,19",16/04/2018,16:11
INDRA A,"11,0900","-0,27","11,2000","11,0700",139.465,"1.551,19",16/04/2018,16:11
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",251.168,"2.313,98",16/04/2018,16:11
MAPFRE,"2,7700","0,07","2,7850","2,7540",721.025,"1.996,57",16/04/2018,16:11
MEDIASET,"8,0740","-0,32","8,2300","8,0740",1.796.154,"14.613,44",16/04/2018,16:11
MELIA HOTELS,"11,4200","-0,87","11,6100","11,3600",321.509,"3.690,36",16/04/2018,16:11
MERLIN,"12,5000","0,24","12,5300","12,4150",1.679.621,"20.927,67",16/04/2018,16:10
R.E.C.,"16,4150","-1,03","16,6250","16,4050",291.290,"4.796,05",16/04/2018,16:11
REPSOL,"15,4200","-0,74","15,5350","15,3550",5.727.514,"88.752,66",16/04/2018,16:11
SIEMENS GAME,"13,2350","-0,49","13,3900","13,1700",839.209,"11.145,97",16/04/2018,16:09
TEC.REUNIDAS,"24,4300","-1,41","24,9300","24,3000",176.492,"4.327,88",16/04/2018,16:10
TELEFONICA,"8,1100","-0,61","8,1800","8,1030",5.587.189,"45.491,23",16/04/2018,16:11
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.758,10","-0,09","9.796,50","9.747,30",,,16/04/2018,16:12
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.226.722,"168.759,89",16/04/2018,16:11
ACCIONA,"67,1400","-1,26","68,4000","67,1000",120.479,"8.159,96",16/04/2018,16:12
ACERINOX,"11,6300","0,39","11,6650","11,5350",1.167.330,"13.502,11",16/04/2018,16:10
ACS,"33,4400","0,54","33,8400","33,3200",294.694,"9.893,34",16/04/2018,16:12
AENA,"173,7500","1,08","175,5500","172,0500",427.072,"73.615,15",16/04/2018,16:11
AMADEUS,"61,2400","-0,71","61,9000","61,1400",634.119,"39.126,02",16/04/2018,16:11
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7385","-0,20","1,7460","1,7145",12.076.926,"20.977,40",16/04/2018,16:12
BA.SANTANDER,"5,3830","0,26","5,4200","5,3670",33.069.702,"177.749,92",16/04/2018,16:12
BANKIA,"3,6980","0,98","3,7020","3,6700",1.948.097,"7.193,17",16/04/2018,16:12
BANKINTER,"8,4940","0,43","8,5280","8,4460",574.743,"4.879,14",16/04/2018,16:12
BBVA,"6,4200","0,16","6,4520","6,3950",36.039.525,"231.104,70",16/04/2018,16:11
CAIXABANK,"3,9520","0,10","3,9800","3,9390",119.256.059,"471.047,10",16/04/2018,16:12
CELLNEX,"23,1900","-1,53","23,7000","23,0200",929.350,"21.827,63",16/04/2018,16:10
DIA,"3,4830","-0,74","3,5250","3,4750",920.898,"3.214,25",16/04/2018,16:11
ENAGAS,"22,6400","-0,57","22,8300","22,6200",211.317,"4.803,31",16/04/2018,16:10
ENDESA,"18,2800","-1,14","18,5350","18,2300",1.597.312,"29.423,17",16/04/2018,16:11
FERROVIAL,"17,2000","-0,12","17,3000","17,1900",299.366,"5.156,39",16/04/2018,16:11
GAS NATURAL,"20,0200","-0,15","20,0800","19,9300",179.283,"3.591,76",16/04/2018,16:11
GRIFOLS CL.A,"23,1100","-0,60","23,3300","23,0700",398.267,"9.232,01",16/04/2018,16:12
IAG,"7,1160","0,79","7,1740","7,0600",885.835,"6.312,56",16/04/2018,16:11
IBERDROLA,"6,2040","-0,80","6,2420","6,1920",25.730.712,"160.409,88",16/04/2018,16:12
INDITEX,"24,6800","0,53","24,7200","24,5400",6.869.540,"169.024,69",16/04/2018,16:12
INDRA A,"11,0900","-0,27","11,2000","11,0700",139.465,"1.551,19",16/04/2018,16:11
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",251.168,"2.313,98",16/04/2018,16:11
MAPFRE,"2,7700","0,07","2,7850","2,7540",721.025,"1.996,57",16/04/2018,16:11
MEDIASET,"8,0680","-0,40","8,2300","8,0680",1.808.177,"14.710,47",16/04/2018,16:12
MELIA HOTELS,"11,4200","-0,87","11,6100","11,3600",321.509,"3.690,36",16/04/2018,16:11
MERLIN,"12,5000","0,24","12,5300","12,4150",1.679.621,"20.927,67",16/04/2018,16:10
R.E.C.,"16,4150","-1,03","16,6250","16,4050",291.794,"4.804,32",16/04/2018,16:12
REPSOL,"15,4200","-0,74","15,5350","15,3550",5.728.030,"88.760,62",16/04/2018,16:12
SIEMENS GAME,"13,2250","-0,56","13,3900","13,1700",843.134,"11.197,89",16/04/2018,16:11
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3000",176.732,"4.333,74",16/04/2018,16:12
TELEFONICA,"8,1110","-0,60","8,1800","8,1030",5.589.770,"45.512,16",16/04/2018,16:12
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.757,60","-0,10","9.796,50","9.747,30",,,16/04/2018,16:13
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.230.776,"168.834,04",16/04/2018,16:13
ACCIONA,"67,1600","-1,24","68,4000","67,1000",120.727,"8.176,62",16/04/2018,16:13
ACERINOX,"11,6250","0,35","11,6650","11,5350",1.167.853,"13.508,19",16/04/2018,16:12
ACS,"33,4300","0,51","33,8400","33,3200",295.300,"9.913,60",16/04/2018,16:13
AENA,"174,2000","1,34","175,5500","172,0500",430.203,"74.160,01",16/04/2018,16:13
AMADEUS,"61,2200","-0,75","61,9000","61,1400",634.532,"39.151,30",16/04/2018,16:13
ARCELORMIT.,"26,5200","0,06","26,7500","26,4000",117.334,"3.115,54",16/04/2018,16:03
BA.SABADELL,"1,7395","-0,14","1,7460","1,7145",12.114.167,"21.042,19",16/04/2018,16:13
BA.SANTANDER,"5,3800","0,20","5,4200","5,3670",33.089.041,"177.853,99",16/04/2018,16:13
BANKIA,"3,6950","0,90","3,7020","3,6700",1.958.306,"7.230,91",16/04/2018,16:13
BANKINTER,"8,4920","0,40","8,5280","8,4460",576.698,"4.895,74",16/04/2018,16:13
BBVA,"6,4220","0,19","6,4520","6,3950",36.049.464,"231.168,53",16/04/2018,16:13
CAIXABANK,"3,9510","0,08","3,9800","3,9390",119.258.768,"471.057,81",16/04/2018,16:13
CELLNEX,"23,1900","-1,53","23,7000","23,0200",929.350,"21.827,63",16/04/2018,16:10
DIA,"3,4820","-0,77","3,5250","3,4750",922.626,"3.220,27",16/04/2018,16:13
ENAGAS,"22,6400","-0,57","22,8300","22,6200",211.317,"4.803,31",16/04/2018,16:10
ENDESA,"18,2800","-1,14","18,5350","18,2300",1.597.312,"29.423,17",16/04/2018,16:11
FERROVIAL,"17,1950","-0,15","17,3000","17,1900",302.566,"5.211,40",16/04/2018,16:13
GAS NATURAL,"20,0000","-0,25","20,0800","19,9300",180.283,"3.611,77",16/04/2018,16:12
GRIFOLS CL.A,"23,1000","-0,65","23,3300","23,0700",398.284,"9.232,41",16/04/2018,16:13
IAG,"7,1160","0,79","7,1740","7,0600",885.835,"6.312,56",16/04/2018,16:11
IBERDROLA,"6,2060","-0,77","6,2420","6,1920",25.736.122,"160.443,45",16/04/2018,16:13
INDITEX,"24,6600","0,45","24,7200","24,5400",6.873.998,"169.134,68",16/04/2018,16:13
INDRA A,"11,0900","-0,27","11,2000","11,0700",139.908,"1.556,10",16/04/2018,16:12
INM.COLONIAL,"9,2400","-0,11","9,2850","9,1700",251.168,"2.313,98",16/04/2018,16:11
MAPFRE,"2,7700","0,07","2,7850","2,7540",721.025,"1.996,57",16/04/2018,16:11
MEDIASET,"8,0600","-0,49","8,2300","8,0600",1.809.726,"14.722,95",16/04/2018,16:13
MELIA HOTELS,"11,4100","-0,95","11,6100","11,3600",326.145,"3.743,26",16/04/2018,16:13
MERLIN,"12,5050","0,28","12,5300","12,4150",1.686.823,"21.017,71",16/04/2018,16:13
R.E.C.,"16,4150","-1,03","16,6250","16,4050",291.794,"4.804,32",16/04/2018,16:12
REPSOL,"15,4200","-0,74","15,5350","15,3550",5.732.637,"88.831,64",16/04/2018,16:13
SIEMENS GAME,"13,2200","-0,60","13,3900","13,1700",844.566,"11.216,82",16/04/2018,16:13
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3000",176.732,"4.333,74",16/04/2018,16:12
TELEFONICA,"8,1130","-0,58","8,1800","8,1030",5.590.759,"45.520,19",16/04/2018,16:13
VISCOFAN,"55,7000","0,00","56,1500","55,4500",31.894,"1.778,47",16/04/2018,16:03
IBEX 35,"9.755,40","-0,12","9.796,50","9.747,30",,,16/04/2018,16:14
ABERTIS,"18,2900","-0,05","18,3000","18,2800",9.243.066,"169.058,82",16/04/2018,16:14
ACCIONA,"67,1600","-1,24","68,4000","67,1000",120.727,"8.176,62",16/04/2018,16:13
ACERINOX,"11,6200","0,30","11,6650","11,5350",1.167.934,"13.509,13",16/04/2018,16:13
ACS,"33,4000","0,42","33,8400","33,3200",295.613,"9.924,06",16/04/2018,16:14
AENA,"174,1000","1,28","175,5500","172,0500",430.426,"74.198,84",16/04/2018,16:14
AMADEUS,"61,2000","-0,78","61,9000","61,1400",634.906,"39.174,20",16/04/2018,16:14
